23.1.2006	B-Date
skakan	O
þótt	O
súrar	O
séu	O
áfirnar	O
,	O
skuldlaus	O
er	O
skakan	O
þótt	O
súrar	O
séu	O
áfirnar	O
?	O

Hafa	O
einhverjir	O
heyrt	O
tekið	O
svo	O
til	O
orða	O
um	O
þann	O
sem	O
er	O
bæði	O
fljótur	O
og	O
viljugur	O
að	O
hann	O
sé	O
eins	O
og	O
fjöður	O
í	O
lás	O
,	O
fjöður	O
í	O
lás	O
?	O

Ég	O
þakka	O
áheyrnina	O
,	O
verið	O
þið	O
sæl	O
!	O

Íslenskt	B-Miscellaneous
mál	I-Miscellaneous

26.	B-Date
febrúar	I-Date
2005	I-Date

Góðir	O
hlustendur	O
.	O

Bestu	O
þakkir	O
fyrir	O
góðar	O
viðtökur	O
við	O
síðasta	O
þætti	O
mínum	O
.	O

Ég	O
nefndi	O
þá	O
að	O
ég	O
myndi	O
fjalla	O
um	O
dönsk	O
tökuorð	O
í	O
heimilishaldi	O
í	O
dag	O
en	O
áður	O
en	O
ég	O
kem	O
að	O
því	O
efni	O
langar	O
mig	O
að	O
nefna	O
þrjár	O
fyrirspurnir	O
sem	O
okkur	O
hafa	O
borist	O
.	O

Ein	O
var	O
um	O
orðið	O
héri	O
í	O
sambandinu	O
að	O
senda	O
héra	O
.	O

Þá	O
er	O
átt	O
við	O
að	O
senda	O
einhvern	O
til	O
að	O
kanna	O
eitthvað	O
,	O
líta	O
á	O
eitthvað	O
á	O
undan	O
öðrum	O
.	O

Ég	O
kannast	O
sjálf	O
aðeins	O
við	O
notkun	O
héra	O
um	O
hlaupara	O
sem	O
fara	O
á	O
undan	O
þeim	O
sem	O
keppir	O
til	O
sigurs	O
í	O
langhlaupum	O
til	O
þess	O
að	O
hjálpa	O
honum	O
að	O
halda	O
góðum	O
hraða	O
í	O
fyrri	O
hluta	O
hlaupsins	O
.	O

Þá	O
er	O
sagt	O
að	O
hann	O
hafi	O
með	O
sér	O
héra	O
.	O

Sambandið	O
að	O
senda	O
héra	O
er	O
merkingarskylt	O
og	O
við	O
vildum	O
gjarnan	O
frétta	O
af	O
því	O
.	O

Önnur	O
fyrirspurnin	O
snýst	O
um	O
eldra	O
orðalag	O
.	O

Í	O
úttektum	O
frá	O
18.	B-Date
og	O
19.	B-Date
öld	I-Date
á	O
Hallormsstað	B-Location
í	O
Skógum	B-Location
á	O
Fljótsdalshéraði	B-Location
kemur	O
fyrir	O
orðalagið	O
upp	O
á	O
bænum	O
.	O

Alls	O
staðar	O
er	O
verið	O
að	O
tala	O
um	O
smiðju	O
eða	O
smiðjukofa	O
,	O
til	O
dæmis	O
:	O
«	O
Smiðjukofi	O
upp	O
á	O
bænum	O
2	O
gólf	O
»	O
og	O
«	O
Smiðjuhús	O
upp	O
á	O
bænum	O
3	O
stafgólf	O
.	O
»	O

Kannast	O
einhverjir	O
við	O
að	O
svona	O
sé	O
tekið	O
til	O
orða	O
og	O
hvað	O
er	O
þá	O
átt	O
við	O
?	O

Þriðja	O
fyrirspurnin	O
var	O
um	O
orðasambönd	O
tengd	O
tánum	O
.	O

Spurt	O
var	O
annars	O
vegar	O
um	O
orðasambandið	O
að	O
elta	O
á	O
sér	O
tærnar	O
í	O
merkingunni	O
að	O
gera	O
ekki	O
neitt	O
og	O
hins	O
vegar	O
að	O
vera	O
á	O
tánum	O
yfir	O
einhverju	O
.	O

Mér	O
hefur	O
virst	O
merkingin	O
vera	O
tvenns	O
konar	O
.	O

Annars	O
vegar	O
notar	O
fólk	O
sambandið	O
um	O
að	O
vera	O
reiðubúinn	O
til	O
einhvers	O
en	O
hins	O
vegar	O
um	O
að	O
vera	O
ákafur	O
,	O
stressaður	O
eins	O
og	O
einn	O
viðmælandi	O
minn	O
komst	O
að	O
orði	O
..	O

Vildum	O
við	O
gjarnan	O
frétta	O
af	O
þessu	O
orðasambandi	O
sem	O
komið	O
er	O
til	O
okkar	O
beint	O
úr	O
ensku	O
.	O

Í	O
framhaldi	O
af	O
þessu	O
láni	O
úr	O
ensku	O
ætla	O
ég	O
að	O
snúa	O
mér	O
að	O
nokkrum	O
dönskum	O
tökuorðum	O
sem	O
ég	O
nefndi	O
nýlega	O
.	O

Þetta	O
voru	O
sagnirnar	O
píska	O
,	O
kokka	O
,	O
speða	O
,	O
pússa	O
,	O
skrúbba	O
,	O
glatta	O
og	O
vaska	O
.	O

Flestum	O
ber	O
saman	O
um	O
að	O
sumar	O
sagnanna	O
lifi	O
góðu	O
lífi	O
í	O
málinu	O
en	O
að	O
aðrar	O
heyrist	O
sjaldan	O
eða	O
aldrei	O
.	O

Ekki	O
bárust	O
mér	O
margar	O
heimildir	O
,	O
ef	O
til	O
vill	O
vegna	O
þess	O
að	O
hlustendur	O
telja	O
orðin	O
svo	O
algeng	O
en	O
dæmi	O
okkar	O
eru	O
fá	O
og	O
fleiri	O
væru	O
mjög	O
vel	O
þegin	O
.	O

Orðabókin	B-Organization
á	O
sárafá	O
dæmi	O
um	O
sögnina	O
að	O
píska	O
í	O
merkingunni	O
«	O
þeyta	O
»	O
,	O
t.d.	O
þeyta	O
rjóma	O
,	O
og	O
er	O
hið	O
elsta	O
þeirra	O
frá	O
því	O
snemma	O
á	O
20.	B-Date
öld	I-Date
.	O

Sögnin	O
er	O
þó	O
talsvert	O
eldri	O
í	O
málinu	O
í	O
merkingunni	O
að	O
«	O
lemja	O
með	O
svipu	O
»	O
og	O
«	O
láta	O
einhvern	O
þræla	O
»	O
t.d.	O
píska	O
einhvern	O
áfram	O
.	O

Áhaldið	O
sem	O
notað	O
var	O
til	O
að	O
lemja	O
með	O
nefndist	O
pískur	O
.	O

Ég	O
man	O
eftir	O
því	O
úr	O
bernsku	O
að	O
talað	O
væri	O
um	O
að	O
píska	O
eggjahvítur	O
eða	O
rjóma	O
og	O
áhaldið	O
var	O
nefnt	O
pískari	O
.	O

Nú	O
finnst	O
mér	O
að	O
sögnin	O
þeyta	O
og	O
nafnorðið	O
þeytari	O
heyrist	O
nánast	O
eingöngu	O
en	O
vildi	O
gjarnan	O
frétta	O
frá	O
hlustendum	O
hvort	O
píska	O
og	O
pískari	O
séu	O
enn	O
eitthvað	O
notuð	O
.	O

Bæði	O
eru	O
fengin	O
að	O
láni	O
úr	O
dönsku	O
þar	O
sem	O
sögnin	O
er	O
piske	O
en	O
orðið	O
yfir	O
svipuna	O
er	O
pisk	O
.	O

Þeytarinn	O
er	O
aftur	O
á	O
móti	O
kallaður	O
piskeris	O
á	O
dönsku	O
núna	O
en	O
áður	O
fyrr	O
var	O
notað	O
orðið	O
pisker	O
og	O
þaðan	O
er	O
íslenska	O
orðið	O
pískari	O
fengið	O
.	O

Sögnin	O
að	O
kokka	O
hefur	O
lifað	O
lengi	O
í	O
málinu	O
og	O
Orðabókin	B-Organization
á	O
dæmi	O
allt	O
frá	O
17.	B-Date
öld	I-Date
.	O

Ásgeir	B-Person
Blöndal	I-Person
Magnússon	I-Person
telur	O
að	O
hún	O
sé	O
fengin	O
að	O
láni	O
úr	O
dönsku	O
kokkerere	O
«	O
matreiða	O
»	O
.	O

Sennilega	O
er	O
hún	O
lítið	O
notuð	O
nú	O
til	O
dags	O
og	O
sagnirnar	O
matreiða	O
eða	O
elda	O
alveg	O
náð	O
yfirhöndinni	O
.	O

Sama	O
er	O
að	O
segja	O
um	O
kokkhús	O
sem	O
einnig	O
er	O
fengið	O
að	O
láni	O
úr	O
eldri	O
dönsku	O
kogehus	O
.	O

Ég	O
minnist	O
þess	O
að	O
hafa	O
oft	O
heyrt	O
talað	O
um	O
að	O
kokka	O
í	O
bernsku	O
og	O
vildi	O
gjarnan	O
frétta	O
af	O
því	O
frá	O
hlustendum	O
hvort	O
þeir	O
muni	O
eftir	O
sögninni	O
og	O
nafnorðinu	O
kokkhús	O
og	O
hversu	O
lengi	O
þeir	O
telji	O
orðin	O
hafa	O
verið	O
notuð	O
.	O

Sögnin	O
speða	O
hygg	O
ég	O
að	O
heyrist	O
sjaldan	O
eða	O
aldrei	O
lengur	O
en	O
hún	O
mun	O
hafa	O
verið	O
algeng	O
í	O
reykvísku	O
máli	O
á	O
fyrri	O
hluta	O
20.	B-Date
aldar	I-Date
.	O

Hún	O
er	O
fengin	O
að	O
láni	O
úr	O
dönsku	O
spæde	O
og	O
merkir	O
að	O
þynna	O
t.d.	O
graut	O
eða	O
súpu	O
með	O
vatni	O
eða	O
mjólk	O
.	O

«	O
Ég	O
þarf	O
að	O
speða	O
grautinn	O
,	O
»	O
var	O
þá	O
sagt	O
.	O

Sögnin	O
að	O
pússa	O
er	O
enn	O
eitt	O
tökuorðið	O
,	O
fengið	O
frá	O
dönsku	O
pudse	O
,	O
og	O
virðist	O
hún	O
lifa	O
þokkalegasta	O
lífi	O
enn	O
í	O
dag	O
.	O

Hún	O
þekkist	O
í	O
málinu	O
allt	O
frá	O
17.	B-Date
öld	I-Date
.	O

Talað	O
er	O
um	O
að	O
pússa	O
til	O
hjá	O
sér	O
í	O
merkingunni	O
«	O
taka	O
til	O
»	O
,	O
fólk	O
pússar	O
sig	O
þegar	O
það	O
fer	O
í	O
betri	O
fötin	O
,	O
silfur	O
er	O
pússað	O
,	O
steinsteypa	O
er	O
pússuð	O
og	O
svo	O
framvegis	O
.	O

Nafnorðið	O
púss	O
«	O
betri	O
fatnaður	O
,	O
spariföt	O
»	O
er	O
einnig	O
úr	O
dönsku	O
og	O
orðasambandið	O
að	O
vera	O
í	O
sínu	O
stífasta	O
pússi	O
þ.e.	O
í	O
sínum	O
bestu	O
fötum	O
er	O
fengið	O
beint	O
frá	O
Dönum	B-Miscellaneous
.	O

Sögnin	O
skrúbba	O
hefur	O
verið	O
notuð	O
í	O
málinu	O
frá	O
því	O
snemma	O
á	O
20.	B-Date
öld	I-Date
og	O
sama	O
er	O
að	O
segja	O
um	O
nafnorðið	O
skrúbba	O
í	O
kvenkyni	O
og	O
skrúbbur	O
í	O
karlkyni	O
.	O

Hér	O
í	O
kringum	O
mig	O
á	O
Orðabókinni	B-Organization
virðist	O
karlkynsmyndin	O
algengari	O
en	O
sjálf	O
tala	O
ég	O
alltaf	O
um	O
skrúbbuna	O
.	O

Eldri	O
myndir	O
eru	O
með	O
u-i	O
,	O
skrubba	O
og	O
skrubbur	O
.	O

Ekki	O
er	O
ólíklegt	O
að	O
þær	O
hafi	O
orðið	O
þannig	O
til	O
að	O
fólk	O
hafi	O
kynnst	O
áhaldinu	O
af	O
prenti	O
.	O

Orðin	O
eru	O
fengin	O
að	O
láni	O
úr	O
dönsku	O
og	O
skrifuð	O
þar	O
með	O
u-i	O
.	O

Fengur	O
væri	O
að	O
frétta	O
hvort	O
hlustendur	O
noti	O
u	O
eða	O
ú	O
í	O
sögninni	O
og	O
nafnorðinu	O
og	O
hvort	O
þeir	O
noti	O
ef	O
til	O
vill	O
eitthvert	O
annað	O
orð	O
frekar	O
.	O

Oft	O
er	O
skrúbban	O
notuð	O
til	O
að	O
skúra	O
gólf	O
og	O
er	O
þar	O
komið	O
enn	O
eitt	O
tökuorðið	O
.	O

Sögnin	O
er	O
til	O
í	O
málinu	O
frá	O
því	O
á	O
18.	B-Date
öld	I-Date
og	O
er	O
notuð	O
enn	O
í	O
dag	O
.	O

Sumir	O
kjósa	O
þó	O
heldur	O
að	O
þvo	O
gólfið	O
.	O

Algeng	O
voru	O
orðin	O
skúringarfata	O
og	O
skúringartuska	O
og	O
konur	O
,	O
sem	O
tóku	O
að	O
sér	O
ræstingar	O
,	O
voru	O
gjarnan	O
nefndar	O
skúringarkonur	O
.	O

Hvernig	O
er	O
með	O
þessi	O
orð	O
,	O
eru	O
þau	O
hlustendum	O
töm	O
eða	O
kjósa	O
þeir	O
heldur	O
önnur	O
í	O
staðinn	O
?	O

Sögnin	O
glatta	O
hefur	O
ekki	O
náð	O
inn	O
í	O
þær	O
bækur	O
sem	O
Orðabókin	B-Organization
hefur	O
safnað	O
dæmum	O
úr	O
.	O

Hún	O
var	O
vel	O
þekkt	O
í	O
talmáli	O
en	O
heyrist	O
sjaldnar	O
nú	O
.	O

Ég	O
kannast	O
vel	O
við	O
að	O
glatta	O
yfir	O
flík	O
ef	O
rétt	O
þarf	O
að	O
strjúka	O
hana	O
lítillega	O
en	O
óþarfi	O
er	O
að	O
strauja	O
.	O

Nýlega	O
hafði	O
heimildarmaður	O
samband	O
við	O
okkur	O
og	O
þekkir	O
hann	O
sögnina	O
vel	O
úr	O
múrverki	O
.	O

Hún	O
er	O
notuð	O
þegar	O
sléttað	O
er	O
yfir	O
blauta	O
steypu	O
og	O
er	O
það	O
gert	O
með	O
sérstöku	O
bretti	O
,	O
glattbretti	O
.	O

Síðasta	O
tökusögnin	O
úr	O
heimilishaldi	O
,	O
sem	O
ég	O
ætla	O
að	O
nefna	O
núna	O
,	O
er	O
vaska	O
.	O

Talað	O
var	O
um	O
að	O
vaska	O
upp	O
þegar	O
á	O
17.	B-Date
öld	I-Date
.	O

Um	O
aldamótin	B-Date
1900	I-Date
hefur	O
verið	O
einhver	O
umræða	O
um	O
nafnorðið	O
vask	O
í	O
merkingunni	O
«	O
þvottur	O
»	O
og	O
sögnina	O
að	O
vaska	O
því	O
að	O
í	O
blaðinu	O
Fjallkonunni	B-Miscellaneous
er	O
að	O
lesa	O
árið	O
1900	B-Date
:	O
«	O
Vask	O
,	O
þvottahús	O
(	O
vaskeri	O
)	O
,	O
vask	O
og	O
að	O
vaska	O
er	O
góð	O
íslenzka	O
.	O
»	O

Ekki	O
er	O
ég	O
viss	O
um	O
að	O
öllum	O
hafi	O
þótt	O
það	O
og	O
athugasemdir	O
voru	O
gerðar	O
við	O
vaskhús	O
og	O
sögnina	O
að	O
vaska	O
í	O
minni	O
bersku	O
.	O

Algengara	O
virðist	O
mér	O
nú	O
að	O
fólk	O
tali	O
um	O
að	O
þvo	O
upp	O
.	O

Ef	O
til	O
vill	O
hjálpar	O
uppþvottavélin	O
þar	O
eitthvað	O
og	O
nú	O
er	O
talað	O
um	O
þvottahús	O
fremur	O
en	O
vaskhús	O
eða	O
vaskahús	O
.	O

Sömuleiðis	O
vandist	O
ég	O
orðinu	O
þvottabretti	O
en	O
ekki	O
vaskbretti	O
sem	O
við	O
eigum	O
þó	O
dæmi	O
um	O
og	O
er	O
komið	O
til	O
okkar	O
úr	O
dönsku	O
eins	O
og	O
svo	O
margt	O
annað	O
í	O
heimilishaldi	O
.	O

Ég	O
vildi	O
gjarnan	O
fræðast	O
um	O
öll	O
þessi	O
dönsku	O
tökuorð	O
og	O
hlustendur	O
mega	O
gjarnan	O
gauka	O
að	O
mér	O
öðrum	O
sem	O
þeir	O
muna	O
eftir	O
.	O

Áður	O
en	O
ég	O
segi	O
skilið	O
við	O
dönsk	O
áhrif	O
á	O
málið	O
langar	O
mig	O
að	O
spyrja	O
hlustendur	O
um	O
lýsingarorðið	O
forkelaður	O
«	O
kvefaður	O
»	O
og	O
sögnina	O
að	O
forkelast	O
«	O
kvefast	O
»	O
.	O

Ég	O
heyrði	O
þessi	O
orð	O
,	O
sem	O
ég	O
þekki	O
svo	O
vel	O
úr	O
mínu	O
bernskumáli	O
,	O
notuð	O
um	O
daginn	O
í	O
dálitlum	O
hópi	O
blönduðum	O
að	O
aldri	O
og	O
kom	O
þá	O
í	O
ljós	O
að	O
yngra	O
fólkið	O
þekkti	O
þetta	O
alls	O
ekki	O
.	O

Nú	O
er	O
tíminn	O
hlaupinn	O
frá	O
mér	O
og	O
þátturinn	O
á	O
enda	O
.	O

Í	O
næsta	O
þætti	O
sný	O
ég	O
mér	O
að	O
boltaleikjunum	O
sem	O
ég	O
spurði	O
um	O
fyrr	O
í	O
haust	O
og	O
dálítið	O
hefur	O
frést	O
af	O
.	O

Þessi	O
þáttur	O
er	O
minn	O
tvöhundraðasti	O
frá	O
því	O
að	O
ég	O
kom	O
í	O
hóp	O
fyrirrennara	O
minna	O
haustið	O
1978	B-Date
og	O
ég	O
vil	O
nota	O
tækifærið	O
og	O
þakka	O
öllum	O
sem	O
hjálpað	O
hafa	O
til	O
við	O
söfnun	O
okkar	O
úr	O
mæltu	O
máli	O
.	O

Ég	O
læt	O
þessu	O
lokið	O
í	O
dag	O
.	O

Verið	O
þið	O
sæl	O

Við	O
Þvottalaugarnar	B-Location
í	O
Laugardal	B-Location
19.	B-Date
júní	I-Date
2002	I-Date
Prédikun	O
:	O
séra	O
Auður	B-Person
Eir	I-Person
Vilhjálmsdóttir	I-Person

Guðþjónusturnar	O
á	O
19.	B-Date
júní	I-Date
eru	O
haldnar	O
með	O
Kvenréttindafélagi	B-Organization
Íslands	I-Organization
og	O
Kvenfélagasambandi	B-Organization
Íslands	I-Organization
.	O

Sjáið	O
nú	O
þennan	O
fallega	O
og	O
marglita	O
dúk	O
sem	O
ég	O
tek	O
upp	O
úr	O
þvottakörfunni	O
og	O
legg	O
yfir	O
prédikunarstólinn	O
.	O

Þetta	O
er	O
einn	O
af	O
dúkunum	O
sem	O
við	O
höfum	O
á	O
borðinu	O
okkar	O
í	O
Kvennakirkjunni	B-Organization
í	O
Þingholtsstræti	B-Location
.	O

Hann	O
gæti	O
alveg	O
eins	O
verið	O
í	O
kvenfélagsambandinu	O
eða	O
kvenréttindafélaginu	O
eða	O
heima	O
hjá	O
þér	O
.	O

Við	O
eigum	O
allar	O
alla	O
vega	O
dúka	O
sem	O
við	O
breiðum	O
á	O
borðið	O
fyrir	O
gestina	O
okkar	O
og	O
okkur	O
sjálfar	O
.	O

Við	O
setjum	O
á	O
þá	O
mávastellið	O
eða	O
leirdiskana	O
,	O
súpur	O
og	O
sósur	O
,	O
ilmandi	O
rétti	O
og	O
kaffi	O
og	O
súkkulaðkökur	O
og	O
rjóma	O
og	O
epli	O
.	O

Við	O
sitjum	O
og	O
tölum	O
og	O
hlæjum	O
og	O
lífið	O
er	O
er	O
vægast	O
sagt	O
yndislegt	O
.	O

Eitthvað	O
af	O
matnum	O
drýpur	O
alltaf	O
á	O
dúkana	O
,	O
og	O
kertin	O
drjúpa	O
og	O
þeir	O
þekjast	O
litríkum	O
blettum	O
.	O

Svo	O
við	O
skellum	O
þeim	O
í	O
þvottavélina	O
einhvern	O
næsta	O
daginn	O
,	O
þurrkum	O
þá	O
og	O
setjum	O
þá	O
hreina	O
og	O
ilmandi	O
aftur	O
inn	O
í	O
hillur	O
þangað	O
til	O
við	O
notum	O
þá	O
næst	O
.	O

Við	O
erum	O
einhvern	O
veginn	O
eins	O
og	O
þessir	O
dúkar	O
.	O

Við	O
erum	O
yndislegar	O
manneskjur	O
sem	O
röðum	O
fólki	O
í	O
kringum	O
okkur	O
og	O
gerum	O
því	O
lífið	O
betra	O
og	O
skemmtilegra	O
.	O

Og	O
við	O
tökum	O
við	O
alls	O
lags	O
slettum	O
og	O
gusum	O
sem	O
þarf	O
stundum	O
að	O
þvo	O
af	O
okkur	O
.	O

Það	O
er	O
fátt	O
betra	O
en	O
fá	O
að	O
standa	O
í	O
ljómanum	O
af	O
góðu	O
fólki	O
sem	O
er	O
ekkert	O
að	O
velta	O
því	O
fyrir	O
sér	O
hvað	O
það	O
er	O
gott	O
og	O
skemmtilegt	O
.	O

Það	O
er	O
það	O
bara	O
.	O

Alveg	O
eins	O
og	O
þú	O
.	O

Og	O
hvað	O
skyldi	O
nú	O
verða	O
til	O
þess	O
að	O
góðu	O
fólki	O
,	O
og	O
þér	O
líklega	O
þar	O
með	O
,	O
þyki	O
það	O
ekki	O
alltaf	O
verulega	O
til	O
skemmtunar	O
,	O
hvorki	O
sér	O
né	O
öðrum	O
?	O

Það	O
er	O
umhugsunarefni	O
kvöldsins	O
.	O

Það	O
er	O
sálarþvotturinn	O
.	O

Ég	O
held	O
að	O
það	O
sé	O
svoleiðis	O
með	O
okkur	O
allar	O
að	O
okkur	O
finnst	O
stundum	O
að	O
við	O
verðum	O
að	O
þvo	O
eitthvað	O
af	O
okkur	O
.	O

Hvað	O
finnst	O
þér	O
þú	O
stundum	O
þurfa	O
að	O
þvo	O
af	O
huga	O
þínum	O
?	O

Stundum	O
er	O
það	O
bara	O
eitthvað	O
eitthvað	O
,	O
einhver	O
dæmalaus	O
og	O
óútskýranleg	O
vitleysa	O
.	O

En	O
stundum	O
er	O
það	O
áhyggja	O
og	O
depurð	O
og	O
eitthvað	O
sem	O
er	O
í	O
rauninni	O
alvara	O
.	O

Lífið	O
er	O
röndótt	O
eins	O
og	O
dúkarnir	O
okkar	O

Ég	O
er	O
sannfærð	O
um	O
að	O
það	O
er	O
ekkert	O
í	O
lífinu	O
eins	O
eðlilegt	O
og	O
að	O
finnast	O
lífið	O
óeðlilegt	O
,	O
dapurlegt	O
,	O
fullt	O
af	O
áhyggjum	O
,	O
skelfilegt	O
og	O
öryggislaust	O
.	O

Af	O
því	O
að	O
lífið	O
er	O
bara	O
svoleiðis	O
.	O

Í	O
aðra	O
röndina	O
.	O

Eða	O
það	O
held	O
ég	O
.	O

En	O
í	O
hina	O
er	O
lífið	O
skemmtilegt	O
,	O
öruggt	O
og	O
glaðklakkalegt	O
.	O

Þess	O
vegna	O
sveiflumst	O
við	O
upp	O
og	O
niður	O
eins	O
og	O
dúkarnir	O
okkar	O
á	O
snúrunum	O
í	O
vorþeynum	O
,	O
og	O
stundum	O
vitum	O
við	O
ekki	O
hvers	O
vegna	O
.	O

En	O
stundum	O
vitum	O
við	O
það	O
.	O

Það	O
er	O
stundum	O
út	O
af	O
öðrum	O
manneskjum	O
.	O

Af	O
því	O
að	O
þótt	O
þær	O
séu	O
venjulegast	O
svo	O
dæmalaust	O
yndislegar	O
geta	O
þær	O
líka	O
orðið	O
einhvernveginn	O
svo	O
allt	O
öður	O
vísi	O
.	O

Það	O
er	O
furðulegt	O
.	O

Þær	O
segja	O
ekki	O
alveg	O
alltaf	O
það	O
sem	O
okkur	O
finnst	O
þær	O
eigi	O
að	O
segja	O
og	O
eru	O
öðru	O
vísi	O
en	O
við	O
vildum	O
.	O

Og	O
það	O
er	O
enn	O
verra	O
,	O
finnst	O
mér	O
,	O
að	O
ég	O
segi	O
stundum	O
eitthvað	O
sem	O
ég	O
gæti	O
bitið	O
úr	O
mér	O
tunguna	O
fyrir	O
að	O
hafa	O
sagt	O
.	O

En	O
þá	O
er	O
það	O
orðið	O
of	O
seint	O
svo	O
ég	O
er	O
ekkert	O
að	O
því	O
.	O

Við	O
spilum	O
ýmis	O
lög	O
á	O
sálir	O
hvert	O
annars	O
.	O

Við	O
mótum	O
daga	O
annarra	O
og	O
þau	O
móta	O
daga	O
okkar	O
.	O

Og	O
hvað	O
sem	O
er	O
sagt	O
um	O
að	O
við	O
breytum	O
engum	O
nema	O
sjálfum	O
okkur	O
erum	O
við	O
alltaf	O
að	O
breyta	O
einhverju	O
ofurlitlu	O
hvert	O
fyrir	O
öðru	O
.	O

Og	O
stundum	O
miklu	O
.	O

Með	O
því	O
sem	O
við	O
segjum	O
og	O
segjum	O
ekki	O
og	O
gerum	O
og	O
gerum	O
ekki	O
.	O

Þvottabali	O
Guðs	B-Person

Og	O
það	O
er	O
af	O
þessu	O
öllu	O
sem	O
við	O
þurfum	O
að	O
fá	O
að	O
dífa	O
okkur	O
í	O
þvottabala	O
Guðs	B-Person
,	O
held	O
ég	O
.	O

Til	O
að	O
þvo	O
af	O
okkur	O
mistökin	O
og	O
misskilninginn	O
og	O
allt	O
sem	O
særði	O
okkur	O
og	O
kom	O
okkur	O
til	O
að	O
særa	O
aðrar	O
manneskjur	O
.	O

Hugsaðu	O
þér	O
bara	O
ef	O
við	O
gætum	O
lagt	O
okkur	O
stutta	O
stund	O
í	O
bleyti	O
hjá	O
Guði	B-Person
á	O
hverjum	O
degi	O
og	O
svo	O
myndi	O
hún	O
þvo	O
af	O
okkur	O
það	O
sem	O
særir	O
okku	O
.	O

Hún	O
myndi	O
vinda	O
okkur	O
varlega	O
milli	O
handanna	O
og	O
breiða	O
okkur	O
til	O
þerris	O
á	O
grænu	O
grasinu	O
sínu	O
,	O
taka	O
okkur	O
inn	O
ilmandi	O
af	O
hreinu	O
loftinu	O
og	O
strauja	O
okkur	O
rétt	O
aðeins	O
,	O
ef	O
henni	O
fyndist	O
það	O
þurfa	O
.	O

Og	O
þá	O
værum	O
við	O
tilbúnar	O
fyrir	O
næstu	O
atburði	O
eða	O
næsta	O
dag	O
.	O

En	O
það	O
er	O
nú	O
einmitt	O
þetta	O
sem	O
er	O
hægt	O
.	O

Við	O
megum	O
dífa	O
okkur	O
í	O
þvottabala	O
Guðs	B-Person
svo	O
að	O
hún	O
þvoi	O
af	O
okkur	O
þreytu	O
okkar	O
,	O
leiða	O
og	O
áhyggjur	O
,	O
depurð	O
og	O
kvíða	O
,	O
og	O
hvað	O
annað	O
sem	O
þjáir	O
okkur	O
,	O
líka	O
það	O
sem	O
er	O
bara	O
hugarburður	O
okkar	O
og	O
tóm	O
vitleysa	O
og	O
okkur	O
til	O
skammar	O
að	O
vera	O
að	O
burðast	O
með	O
.	O

Þetta	O
er	O
auðvitað	O
ekkert	O
smámál	O
.	O

Það	O
er	O
stórmál	O
.	O

Og	O
ef	O
við	O
getum	O
þetta	O
,	O
það	O
er	O
að	O
segja	O
þegar	O
við	O
getum	O
þetta	O
,	O
verður	O
líf	O
okkar	O
allt	O
öðru	O
vísi	O
.	O

Eins	O
og	O
við	O
vitum	O
og	O
höfum	O
oft	O
fundið	O
.	O

Það	O
er	O
ekki	O
það	O
að	O
öll	O
málin	O
sem	O
við	O
glímum	O
við	O
hverfi	O
,	O
sum	O
vandamál	O
halda	O
áfram	O
að	O
vera	O
vandamál	O
.	O

Og	O
ég	O
er	O
viss	O
um	O
að	O
í	O
þvottabala	O
Guðs	B-Person
fáum	O
við	O
styrkinn	O
til	O
að	O
bera	O
þessi	O
mál	O
og	O
þora	O
að	O
bera	O
þau	O
.	O

Alveg	O
eins	O
og	O
þvottakonurnar	O
báru	O
þvottinn	O
inn	O
allan	O
Laugaveginn	B-Location
og	O
hingað	O
inn	O
eftir	O
.	O

Þær	O
skildu	O
hann	O
ekki	O
eftir	O
niður	O
við	O
Frakkastíg	B-Location
eða	O
inni	O
við	O
Hlemm	B-Location
.	O

Þær	O
fóru	O
ekki	O
að	O
gera	O
eitthvað	O
annað	O
og	O
taka	O
í	O
nefið	O
og	O
hætta	O
við	O
þvottinn	O
.	O

Það	O
hvarflaði	O
ekki	O
að	O
þeim	O
.	O

Og	O
þegar	O
þær	O
voru	O
búnar	O
að	O
þvo	O
hann	O
voru	O
þetta	O
alveg	O
sömu	O
sængurfötin	O
og	O
pilsin	O
og	O
skyrturnar	O
sem	O
þær	O
höfðu	O
komið	O
með	O
,	O
bara	O
hrein	O
og	O
fín	O
og	O
ilmandi	O
.	O

Það	O
er	O
svoleiðis	O
sem	O
Guð	B-Person
þvær	O
okkur	O
í	O
þvottinum	O
sínum	O
,	O
við	O
erum	O
þær	O
sömu	O
eftir	O
sem	O
áður	O
,	O
en	O
við	O
höfum	O
eignast	O
nýjan	O
kraft	O
og	O
ilm	O
og	O
yndisleika	O
.	O

Sumt	O
er	O
farið	O
,	O
eins	O
og	O
vitleysan	O
sem	O
við	O
ölum	O
með	O
okkur	O
.	O

Sumt	O
er	O
enn	O
,	O
það	O
er	O
enn	O
þungt	O
,	O
en	O
við	O
þorum	O
að	O
bera	O
það	O
heim	O
aftur	O
,	O
eins	O
og	O
þvottakonurnar	O
gerðu	O
.	O

Og	O
við	O
vitum	O
að	O
við	O
getum	O
það	O
.	O

Mildar	O
og	O
